N	S	Text	Imperative
103	М1	Пирожок. 	
103	М2	Пирожок? Бабушкиный пирожок, что ли?	
103	М1	Конечно!	
103	М2	Ой, бля-адь! Чё, какие новости, братуха?	бля-адь
103	М1	У вас?	
103	М2	Да так, проснулись. За (Артуром) приехали щас. 	
103	М1	Да пока никаких. 	
103	М2	Пока никаких. 	
103	М1	До вечера. 	
103	М2	Хорошо. 	
103	М1	Давай!	
103	М2	Ну чё, сёдня поедем покатаемся?	поедем, покатаемся
103	М1	Ну наверно. 	
103	М2	Ладно, братан, давай!	
103	М1	Давай!	
103	М2	Пирожки не забудь мне!	не, забудь
104	М1	Алё! Алё! 	
104	М2	Алло!	
104	М1	Да!	
104	М2	Там машины едут какие-то. 	едут
104	М1	Машины едут?	едут
104	М2	Ну-у. Подожди, я щас посмотрю. Один проехал, второй едут. А, ну, проехал вас. 	подожди, посмотрю. едут
104	М1	Проехала?	
104	М2	Ага, проехал вас. Всё, давай!	
104	М1	Давай!	
104	М2	Всё. Давай!	
105	М1	Алё!	
105	М2	Машина к вас повернулся, я хуй его знает. 	знает
105	М1	К нам машина повернула. 	
105	М2	Или так повернула. 	
105	М1	Так она вроде проехала?	
105	М2	Один-то проехал, второй уже где-то там повернулся. 	
105	М1	Ага, второй, ну. 	
105	М2	Видите, нет?	видите, нет
105	М1	Щас. Пока не видно. 	
105	М2	А, может, проехал? Там ещё дальше-то есть улица какой-то, нет?	может, проехал. нет
105	М1	Да, есть. 	
105	М2	А, может быть, дальше повернулся?	может, быть, повернулся
105	М1	Ладно, давай!	
105	М2	Давай!	
106	М1	Чё, давай это. 	давай
106	М2	Алё!	
106	М1	(Обращается к диктору «М2») Алё!	обращается
106	М2	Алло!	
106	М1	Чё делаешь?	делаешь
106	М2	Да ничё, тока проснулся. 	
106	М1	А-а! Чё, там (Анатолий) не звонил?	
106	М2	Ну, он, грит, на (Монтажников) будет. 	будет
106	М1	Это где?	
106	М2	На (Сортировке). 	
106	М1	Туда ехать, что ли?	
106	М2	Я хуй знает. 	знает
106	М1	А это, на (Луганскую)?	
106	М2	Чё на (Луганскую)?	
106	М1	На (Монтажников) поедем?	поедем
106	М2	Я не знаю, чё делать, блядь!	не, знаю, делать
106	М1	Так а это где примерно на (Монтажников-то)?	
106	М2	Да вон на (Сортировке), где мы качаем, блядь. 	качаем
106	М1	А! Где качаем, там заливать надо?	качаем, заливать, надо
106	М2	Ну! Ну он там может переехать, я ему, как бы, сказал. Вроде он, грит, ну, так-то подвинется. 	может, переехать, сказал. подвинется
106	М1	Ага. 	
106	М2	Налево уедет, а не направо. 	уедет
106	М1	Это через весь город тащиться, да?	весь, тащиться
106	М2	Ну либо по (ЕКАДу). 	
106	М1	Ну, по (ЕКАДу) и спустился. 	
106	М2	Ну там её и оставить, хули, ночью там (нрзб.).	
106	М1	А, дак он ночью там будет?	будет
106	М2	Ну да, он грит, там буду. 	буду
106	М1	Ну прально, там залить, потом лишь бы у него не захватить, братан, бы. (Усмехается)	усмехается
106	М2	Ну, не перепутать, ты имеешь в виду?	имеешь
106	М1	Ну. 	
106	М2	Угм. 	
106	М1	Ладно тогда. Понял. 	
106	М2	Ладно, часов в восемь, после пробок. 	
106	М1	А?	
106	М2	Часов в восемь после пробок можно поехать, ну?	можно, поехать
106	М1	А смысл после пробок ехать? Если ехать, дак сразу на работу.	
106	М2	Ну или так, я хуй его знает. 	знает
106	М1	В восемь ехать, потом до десяти там проторчим, и обратно приехать и уехать сразу же?	проторчим, приехать, уехать
