N	S	Text	Imperative
107	М1	Ну дак я и говорю, я и спрашиваю. Начал там, блядь, плакать. (Вите) сказал, грю, не вздумай забрать машину, блядь. Тот грит, а хули, я бы и не забрал, грит, на хуй она нужна, говорит, в аресте, грит, блядь, пробили. На хуй эта машина нужна, говорит. 	3: не, вздумай, забрать.
107	М2	Чё, чё?	
107	М1	Да она вся в аресте, грит, куда его, грит, на хуй она нужна. Чё, грит, его забирать, смысл. 	
107	М2	Ну дак даже если бы и нет, то за пятнадцать тыщ там чё-то документов недостаточно?	
107	М1	А зачем документы? А куда ты её денешь? Она вся в аресте. 	
107	М2	Ну я откуда знаю? Ну дак и грузин бы её уже никуда не дел. Он грит, там цена вопроса была пятнадцать тыщ. За пятнадцать тыщ отдай документы, отдай машину эту.	4: отдай, отдай.
107	М1	Угм-м. 	
107	М2	А документы-то недостаточно было за пятнадцать тыщ отдать? Что грузин…	
107	М1	Ну я бы не взял да-. 	
107	М2	...гу-, грузин-то уже на ней тоже уже никуда не поедет, не продаст без документов, прально?	
107	М1	Нет, я согласен. 	
107	М2	Даже пускай она в аресте. Какая разница. 	
107	М1	Нет, я согласен. Но факт в том, что на хуй нужна и, и-и грузин, и машина, блядь. Тоже доебался, блин, пацанам скажи, с ними свяжи, с ними свяжи. Я говорю, блядь, ты чё доебался до меня? Вот. Я же не буду там всё подробности ему объяснять, чё и как. Вот так вот.  	3: скажи, свяжи, свяжи.
107	М2	Ну (нрзб.), я хуй знает, как. 	
107	М1	Ну тут, блядь, надо тщательно, если ехать, блядь, чтобы там конкретно контролировать эту всю ситуацию. Надо просто тупо, на хуй, если залетят, блядь, ёбаный в рот, надо зэ-, надо (нрзб.), блядь.	
107	М2	Тут уже хуй знает, ат-, чё от кого ждать-то. 	
107	М1	В смысле от кого ждать?	
107	М2	Ну, в смысле, я имею в виду, на разных если ездиют, откуда узнаешь, бля. 	
107	М1	А! Да, да, да. В этом плане, да. Я уж маленько неправильно понял, от кого ждать. Я думаю, чё он говорит, от кого ждать. 	
107	М2	Угу. Хуй его знает. Понятно. 	
107	М1	Ну понял. Ладно тогда, (дядь Кислый)!	
107	М2	А чё там, этот, трактор у тя некуда девать-то?	
107	М1	Да, братан, я говорю, я отцу другу могу спросить. Ну, какие ты суммы называешь, он, ну, он за него отдаст ну максимум пятнадцать тысяч. Ну, блядь, ну, я знаю, что ему надо. 	
107	М2	В смысле? Какие я называю? Дак я отталкиваюсь от бэушных цен от интернета.	
107	М1	Я понимаю, я понимаю, братан. 	
107	М2	И то в половину ещё говорю. А, даже меньше, чем те цены. 	
107	М1	Я па-. Я понимаю, (Слава). Я ж ничё, братан, не говорю. Я знаю, что он живёт в (Дуброво), ему такая техника нужна. Но он такую цену тоже не даст. Он ваще (нрзб.).	
107	М2	Буэшную, бэушные они стоят семисят, восемисят, девяносто. 	
107	М1	Я понимаю. 	
107	М2	Тут, тут уже за двадцать готовы отдать, блядь, а ты ещё говоришь, за такую цену. 	
107	М1	Ну я потому что помню, что за пятнадцать он хотел забрать когда. 	
107	М2	Дак они и новые есть и по двадцать, я не говорю. Есть и по десять, наверное. Ну тока, блядь, знаешь, вот ты лопату купишь за тысячу и за две — я думаю, ну, смысл понимаешь?	
107	М1	Да я понял, понял. Я понимаю, о чём ты говоришь. Они, по-моему, от тридцати шагают, по-моему, от тридцати двух ли. 	
107	М2	Тут вон этот, у (Гитлера) этот, забыл его, блядь, паталк-. 	
107	М1	(Алёша). 	
107	М2	Потолки который мне натягивал. Он грит, тока из-за…	
107	М1	(Гена). 	
107	М2	…двигателя, да, (Гена), покупал, грит, за шисят. Тока из-за, ради двигателя. Неделю, грит, назад. Вот ты, грит, не успел, блядь. 	
107	М1	Ты не успел, да, (Славик)?	
107	М2	Ну. 	
107	М1	А, а ты торопился? 	
107	М2	Да я вообще никуда не торопился, я просто в ахуе. 	
107	М1	Ты никуда не торопился, просто не успел. 	
107	М2	Когда человеку надо, он покупает за такие деньги. А когда, блядь, десять, десять процентов, блядь…	
107	М1	Так же и колёса, братан. 	
107	М2	…пытаешься, и то грят, дорого. Как дорого?	
107	М1	Да я-то ничё не говорю. 	
107	М2	В ахуе. 	
107	М1	Я могу щас у отца номер взять, позвонить спросить. Я помню, что в тот раз, когда (Алик) придла-, этот, предлагал. Они же тоже ебанули. Предлагал, я ему предложил, он грит, за пятнадцать заберу. Они чё-то за него там просили пи-, вот (Рома) живой человек сидит тут, братан. Они потом-м ни отвезли, ничего. Видимо, нет. Должны были на второй день отвезти. Они увезли его, за десятку кому-то сдали. Всё. 	
